Student_ID,Cohort_Factor,Treatment,F2020_F2021_Retention,F2021_F2022_Retention,F2022_F2023_Retention,Gender_Factor,Academically_Disadvantaged_Factor,Enrollment_Status_Factor,TSIA_Math_College_Readiness_Factor,TSI_MATH_1_Factor,TSI_MATH_2_Factor,Age_Factor,Fall_2020_Productive_Credit_Ratio_1,Fall_2021_Productive_Credit_Ratio_1,Fall_2022_Productive_Credit_Ratio_1,Fall_2023_Productive_Credit_Ratio_1,Fall_2020_HOURS_EARNED_x,Fall_2021_HOURS_EARNED_x,Fall_2022_HOURS_EARNED_x,Fall_2023_HOURS_EARNED_x,Fall_2020_Academically_Eligible_Factor,Fall_2021_Academically_Eligible_1,Fall_2022_Academically_Eligible_Factor,Fall_2023_Academically_Eligible_Factor,Fall_2024_Academically_Eligible_1,Fall_2020_GPA_x,Spring_2021_GPA_x,Fall_2021_GPA_x,Spring_2022_GPA_x,Fall_2022_GPA_x,Spring_2023_GPA_x
1528129.0,4,1,,,0.0,1,1,0,0.0,,0.0,0,,,,100.0,,,,11.0,,,,1.0,1.0,,,,,,
1528140.0,3,0,,,,1,0,0,0.0,,0.0,1,,,100.0,,,,7.0,,,,1.0,,,,,,,1.0,
1528147.0,3,0,,0.0,1.0,0,0,0,0.0,,0.0,0,,,100.0,50.0,,,8.0,7.0,,,1.0,1.0,1.0,,,,,2.0,2.0
1528149.0,5,1,,,,1,0,1,,,,0,,,,,,,,,,,,,1.0,,,,,,
1528151.0,4,0,,,0.0,0,0,1,1.0,,0.0,0,,,,75.0,,,,9.0,,,,1.0,,,,,,,
1528161.0,4,1,,,0.0,1,0,1,1.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528172.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528175.0,4,0,,,0.0,0,0,0,0.0,,0.0,0,,,,50.0,,,,3.0,,,,1.0,,,,,,,
1528178.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,61.5384615384615,,,,8.0,,,,1.0,,,,,,,
1528187.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,58.3333333333333,,,,7.0,,,,1.0,1.0,,,,,,
1528190.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,78.5714285714286,,,,11.0,,,,1.0,1.0,,,,,,
1528193.0,5,0,,,0.0,0,0,0,,,0.0,0,,,,0.0,,,,0.0,,,,0.0,0.0,,,,,,
,4,0,,,,0,1,0,,,0.0,0,,,,,,,,,,,,,0.0,,,,,,
1528194.0,4,1,,,0.0,1,1,1,1.0,,1.0,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1528199.0,4,1,,,0.0,1,0,1,,,,0,,,,0.0,,,,0.0,,,,0.0,1.0,,,,,,
1528204.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,8.33333333333333,,,,1.0,,,,0.0,0.0,,,,,,
1528215.0,4,1,,,0.0,0,1,1,0.0,0.0,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528218.0,4,1,,,0.0,1,1,0,1.0,,1.0,0,,,,100.0,,,,10.0,,,,1.0,0.0,,,,,,
1528222.0,4,0,,,0.0,1,0,1,1.0,,0.0,0,,,,75.0,,,,9.0,,,,0.0,1.0,,,,,,
1528223.0,4,1,,,0.0,0,0,0,0.0,,0.0,0,,,,44.4444444444444,,,,4.0,,,,1.0,,,,,,,
1528226.0,4,1,,,0.0,0,0,1,,,,0,,,,100.0,,,,15.0,,,,1.0,1.0,,,,,,
1528229.0,4,1,,,0.0,1,0,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528232.0,4,1,,,0.0,0,1,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528236.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,100.0,,,,13.0,,,,1.0,,,,,,,
1528238.0,4,1,,,0.0,0,1,1,0.0,0.0,,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528239.0,4,1,,,0.0,1,1,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528240.0,4,0,,,0.0,1,1,0,0.0,,0.0,0,,,,100.0,,,,8.0,,,,1.0,,,,,,,
1528264.0,4,1,,,0.0,1,1,0,0.0,,0.0,0,,,,100.0,,,,10.0,,,,1.0,1.0,,,,,,
1528268.0,4,1,,,0.0,1,0,0,1.0,,1.0,0,,,,100.0,,,,9.0,,,,1.0,1.0,,,,,,
1528269.0,4,1,,,0.0,0,0,1,0.0,,0.0,0,,,,75.0,,,,9.0,,,,1.0,1.0,,,,,,
1528270.0,4,0,,,0.0,0,1,1,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528277.0,3,0,,0.0,1.0,1,0,0,1.0,,0.0,0,,,50.0,100.0,,,3.0,12.0,,,0.0,1.0,1.0,,,,,0.0,
1528284.0,4,0,,,0.0,1,1,1,1.0,,0.0,0,,,,100.0,,,,17.0,,,,1.0,1.0,,,,,,
1528285.0,5,0,,,,0,0,0,0.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1528288.0,4,1,,,0.0,1,0,1,,,,0,,,,100.0,,,,13.0,,,,1.0,0.0,,,,,,
1528308.0,4,1,,,0.0,0,0,1,1.0,1.0,,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528312.0,4,0,,,0.0,0,0,0,0.0,,0.0,0,,,,33.3333333333333,,,,3.0,,,,0.0,,,,,,,
1528314.0,4,0,,,0.0,1,0,1,1.0,,1.0,0,,,,100.0,,,,14.0,,,,1.0,1.0,,,,,,
1528318.0,5,0,,,,0,1,1,0.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1528323.0,4,0,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528332.0,4,1,,,0.0,1,0,1,1.0,,1.0,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1528343.0,5,0,,,,1,0,0,1.0,,1.0,0,,,,,,,,,,,,,1.0,,,,,,
1528353.0,4,0,,,0.0,0,1,1,0.0,,0.0,0,,,,78.5714285714286,,,,11.0,,,,1.0,1.0,,,,,,
1528354.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528356.0,4,1,,,0.0,0,0,1,,,,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528357.0,4,1,,,0.0,1,0,1,0.0,,0.0,0,,,,100.0,,,,14.0,,,,1.0,0.0,,,,,,
1528359.0,4,1,,,0.0,1,1,0,1.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528375.0,4,1,,,0.0,0,0,0,0.0,,0.0,0,,,,100.0,,,,10.0,,,,1.0,1.0,,,,,,
1528400.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,38.4615384615385,,,,5.0,,,,0.0,,,,,,,
1528402.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,0.0,,,,,,
1528405.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,66.6666666666667,,,,8.0,,,,1.0,0.0,,,,,,
1528406.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1528408.0,4,1,,,0.0,1,1,1,1.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528411.0,4,1,,,0.0,1,0,1,0.0,,0.0,0,,,,25.0,,,,3.0,,,,0.0,0.0,,,,,,
1528418.0,4,1,,,0.0,0,1,0,1.0,,0.0,0,,,,36.3636363636364,,,,4.0,,,,1.0,,,,,,,
1528419.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528421.0,4,1,,,0.0,0,1,0,0.0,,0.0,0,,,,30.0,,,,3.0,,,,0.0,,,,,,,
1528422.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528427.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528447.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,46.1538461538462,,,,6.0,,,,1.0,0.0,,,,,,
1528448.0,5,1,,,,1,1,1,1.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1528449.0,4,1,,,0.0,1,1,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528450.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,50.0,,,,8.0,,,,0.0,,,,,,,
1528451.0,4,1,,,0.0,0,0,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,,,,,,,
1528452.0,4,1,,,0.0,1,0,1,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528464.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,64.2857142857143,,,,9.0,,,,0.0,1.0,,,,,,
1528465.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,41.6666666666667,,,,5.0,,,,1.0,,,,,,,
1528470.0,4,0,,,0.0,1,1,0,0.0,,0.0,0,,,,54.5454545454545,,,,6.0,,,,1.0,1.0,,,,,,
1528472.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528480.0,4,1,,,0.0,1,1,0,0.0,,0.0,0,,,,27.2727272727273,,,,3.0,,,,1.0,,,,,,,
1528481.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,100.0,,,,14.0,,,,1.0,1.0,,,,,,
1528482.0,5,1,,,,0,0,1,1.0,,1.0,0,,,,,,,,,,,,,1.0,,,,,,
1528483.0,4,1,,,0.0,1,0,1,1.0,,1.0,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1528490.0,4,0,,,0.0,1,1,0,1.0,,0.0,0,,,,100.0,,,,8.0,,,,1.0,1.0,,,,,,
1528492.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,13.0,,,,1.0,0.0,,,,,,
1528501.0,4,1,,,0.0,0,0,1,,,,0,,,,30.7692307692308,,,,4.0,,,,0.0,,,,,,,
1528502.0,3,0,,,,1,0,0,,,,0,,,0.0,,,,0.0,,,,0.0,,,,,,,,
1528504.0,4,1,,,0.0,0,0,1,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,1.0,,,,,,
1528507.0,4,1,,,0.0,1,1,1,1.0,,0.0,0,,,,78.5714285714286,,,,11.0,,,,0.0,,,,,,,
1528512.0,5,0,,,,0,0,1,0.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1528514.0,4,0,,,0.0,0,1,1,1.0,,0.0,0,,,,42.8571428571429,,,,6.0,,,,0.0,,,,,,,
1528516.0,4,1,,,0.0,0,1,0,0.0,,0.0,0,,,,42.8571428571429,,,,3.0,,,,0.0,0.0,,,,,,
,5,1,,,,0,1,0,0.0,,0.0,0,,,,,,,,,,,,,0.0,,,,,,
1528521.0,5,0,,,,0,1,1,0.0,,0.0,0,,,,,,,,,,,,,0.0,,,,,,
1528522.0,4,1,,,0.0,0,0,0,0.0,,0.0,0,,,,42.8571428571429,,,,3.0,,,,0.0,0.0,,,,,,
1528525.0,4,1,,,0.0,0,1,1,1.0,,1.0,0,,,,100.0,,,,15.0,,,,1.0,1.0,,,,,,
1528526.0,4,1,,,0.0,1,0,1,,,,0,,,,50.0,,,,6.0,,,,1.0,1.0,,,,,,
1528535.0,4,1,,,0.0,1,0,0,0.0,,0.0,0,,,,33.3333333333333,,,,3.0,,,,0.0,,,,,,,
1528538.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528541.0,4,1,,,0.0,1,0,1,1.0,,1.0,0,,,,100.0,,,,12.0,,,,1.0,,,,,,,
1528568.0,3,0,,,,1,0,0,,,,0,,,100.0,,,,6.0,,,,1.0,,1.0,,,,,3.0,3.0
1528569.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,58.3333333333333,,,,7.0,,,,0.0,,,,,,,
1528570.0,4,0,,,0.0,1,1,0,0.0,,0.0,0,,,,100.0,,,,10.0,,,,1.0,1.0,,,,,,
1528576.0,4,1,,,0.0,0,1,0,0.0,,0.0,0,,,,30.0,,,,3.0,,,,0.0,,,,,,,
1528581.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,1.0,,,,,,
1528594.0,4,1,,,0.0,1,1,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528597.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528604.0,4,1,,,0.0,0,0,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528605.0,4,1,,,0.0,1,0,0,0.0,,0.0,0,,,,100.0,,,,15.0,,,,1.0,1.0,,,,,,
1528606.0,4,1,,,0.0,1,1,0,0.0,,0.0,0,,,,100.0,,,,8.0,,,,1.0,,,,,,,
1528608.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,73.3333333333333,,,,11.0,,,,1.0,1.0,,,,,,
1528620.0,4,1,,,0.0,0,0,1,1.0,,0.0,0,,,,25.0,,,,3.0,,,,1.0,,,,,,,
1528626.0,4,1,,,0.0,0,0,0,1.0,,0.0,0,,,,100.0,,,,11.0,,,,1.0,1.0,,,,,,
1528630.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,100.0,,,,14.0,,,,1.0,1.0,,,,,,
1528635.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,69.2307692307692,,,,9.0,,,,0.0,,,,,,,
1528637.0,4,1,,,0.0,0,1,1,0.0,0.0,0.0,0,,,,100.0,,,,12.0,,,,1.0,,,,,,,
1528646.0,4,1,,,0.0,1,0,1,1.0,,1.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528652.0,5,1,,,,1,1,1,0.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1528653.0,4,0,,,0.0,0,1,0,0.0,,0.0,0,,,,100.0,,,,8.0,,,,1.0,1.0,,,,,,
1528659.0,4,0,,,0.0,0,1,0,1.0,,1.0,0,,,,100.0,,,,7.0,,,,1.0,1.0,,,,,,
1528666.0,5,0,,,,1,1,1,0.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1528668.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528672.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528677.0,5,0,,,,1,1,1,1.0,,0.0,0,,,,,,,,,,,,,0.0,,,,,,
1528680.0,4,1,,,0.0,1,1,1,1.0,,0.0,0,,,,100.0,,,,14.0,,,,1.0,1.0,,,,,,
1528681.0,4,1,,,0.0,0,0,1,0.0,,0.0,0,,,,75.0,,,,9.0,,,,1.0,,,,,,,
1528695.0,4,1,,,0.0,0,0,1,,,,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528698.0,4,1,,,0.0,1,0,0,1.0,,1.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528700.0,3,0,,,,0,0,0,0.0,,0.0,1,,,0.0,,,,0.0,,,,0.0,,,,,,,,
1528705.0,4,1,,,0.0,1,1,1,1.0,,0.0,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1528728.0,4,1,,,0.0,0,0,1,0.0,0.0,,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1528731.0,4,1,,,0.0,1,0,1,1.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528732.0,4,0,,,0.0,1,0,0,0.0,,0.0,0,,,,66.6666666666667,,,,6.0,,,,1.0,1.0,,,,,,
1528735.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,76.9230769230769,,,,10.0,,,,0.0,,,,,,,
1528738.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,0.0,,,,,,
1528739.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,100.0,,,,14.0,,,,1.0,1.0,,,,,,
1528744.0,4,1,,,0.0,1,0,0,1.0,0.0,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528769.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,38.4615384615385,,,,5.0,,,,0.0,,,,,,,
1528771.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,33.3333333333333,,,,4.0,,,,0.0,,,,,,,
1528773.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,41.6666666666667,,,,5.0,,,,0.0,,,,,,,
1528778.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,66.6666666666667,,,,10.0,,,,1.0,,,,,,,
1528779.0,4,1,,,0.0,1,0,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,0.0,,,,,,
1528800.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,,,,,,,
1528804.0,4,0,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,15.0,,,,1.0,,,,,,,
1528805.0,4,0,,,0.0,1,1,1,0.0,,0.0,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1528814.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,86.6666666666667,,,,13.0,,,,1.0,1.0,,,,,,
1528822.0,4,1,,,0.0,0,0,1,1.0,,1.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528825.0,4,1,,,0.0,1,0,1,1.0,,1.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528828.0,4,0,,,0.0,1,1,1,1.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528834.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,61.5384615384615,,,,8.0,,,,0.0,,,,,,,
1528840.0,4,0,,,0.0,1,0,1,1.0,,0.0,0,,,,25.0,,,,3.0,,,,0.0,,,,,,,
1528843.0,4,1,,,0.0,1,1,0,1.0,,0.0,0,,,,100.0,,,,11.0,,,,1.0,,,,,,,
1528847.0,4,1,,,0.0,0,0,1,1.0,,1.0,0,,,,84.2105263157895,,,,16.0,,,,1.0,,,,,,,
1528885.0,4,1,,,0.0,0,0,1,1.0,,1.0,0,,,,100.0,,,,13.0,,,,1.0,0.0,,,,,,
1528889.0,4,1,,,0.0,0,0,1,1.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528893.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,64.2857142857143,,,,9.0,,,,0.0,,,,,,,
1528897.0,4,0,,,0.0,1,1,0,1.0,,0.0,0,,,,50.0,,,,4.0,,,,1.0,,,,,,,
1528904.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1528910.0,4,0,,,0.0,0,1,1,1.0,,0.0,0,,,,75.0,,,,9.0,,,,1.0,,,,,,,
1528914.0,4,1,,,0.0,0,0,1,,,,0,,,,50.0,,,,6.0,,,,0.0,0.0,,,,,,
1528916.0,4,1,,,0.0,0,1,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1528918.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,100.0,,,,13.0,,,,1.0,,,,,,,
1528925.0,4,1,,,0.0,0,1,0,0.0,,0.0,0,,,,44.4444444444444,,,,4.0,,,,0.0,,,,,,,
1528926.0,4,1,,,0.0,1,1,0,1.0,,0.0,0,,,,72.7272727272727,,,,8.0,,,,1.0,1.0,,,,,,
1528927.0,4,1,,,0.0,0,0,0,1.0,,1.0,0,,,,70.0,,,,7.0,,,,0.0,0.0,,,,,,
1528931.0,4,1,,,0.0,0,0,1,1.0,,1.0,0,,,,100.0,,,,12.0,,,,1.0,,,,,,,
1528932.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,14.0,,,,1.0,1.0,,,,,,
1528938.0,4,1,,,0.0,0,0,1,0.0,,0.0,0,,,,75.0,,,,9.0,,,,1.0,1.0,,,,,,
1528940.0,4,0,,,0.0,1,0,1,1.0,,0.0,0,,,,75.0,,,,9.0,,,,0.0,,,,,,,
1528943.0,4,1,,,0.0,0,0,1,0.0,,0.0,0,,,,100.0,,,,13.0,,,,1.0,,,,,,,
1528944.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,7.69230769230769,,,,1.0,,,,0.0,,,,,,,
1529003.0,3,0,,,,0,0,0,0.0,,0.0,0,,,0.0,,,,0.0,,,,0.0,,,,,,,,1.0
1529006.0,4,0,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,16.0,,,,1.0,1.0,,,,,,
1529012.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,50.0,,,,7.0,,,,0.0,,,,,,,
1529023.0,4,0,,,0.0,0,1,1,1.0,,0.0,0,,,,100.0,,,,14.0,,,,1.0,,,,,,,
1529025.0,4,0,,,0.0,1,0,0,1.0,,1.0,0,,,,100.0,,,,10.0,,,,1.0,,,,,,,
1529029.0,4,1,,,0.0,0,0,1,1.0,,1.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1529034.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,100.0,,,,13.0,,,,0.0,1.0,,,,,,
1529038.0,4,1,,,0.0,0,0,1,1.0,,0.0,0,,,,100.0,,,,14.0,,,,1.0,1.0,,,,,,
1529041.0,4,0,,,0.0,1,0,1,1.0,,0.0,0,,,,78.5714285714286,,,,11.0,,,,1.0,,,,,,,
1529042.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,,,,,,,
1529046.0,4,1,,,0.0,0,1,0,0.0,,0.0,0,,,,100.0,,,,10.0,,,,1.0,,,,,,,
1529049.0,4,1,,,0.0,1,1,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1529051.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,100.0,,,,14.0,,,,1.0,1.0,,,,,,
1529072.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1529078.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,0.0,,,,,,
1529085.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,66.6666666666667,,,,8.0,,,,1.0,,,,,,,
1529086.0,4,1,,,0.0,0,0,1,1.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1529087.0,4,0,,,0.0,0,1,1,0.0,,0.0,0,,,,64.2857142857143,,,,9.0,,,,1.0,,,,,,,
1529100.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1529114.0,3,0,,0.0,1.0,0,0,0,1.0,,0.0,1,,,100.0,100.0,,,3.0,12.0,,,1.0,1.0,1.0,,,,,3.0,3.0
1529124.0,4,1,,,0.0,0,0,0,,,,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1529125.0,4,1,,,0.0,0,0,1,,,,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1529129.0,5,1,,,,0,0,1,1.0,,1.0,0,,,,,,,,,,,,,1.0,,,,,,
1529130.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,73.3333333333333,,,,11.0,,,,1.0,1.0,,,,,,
1529143.0,4,1,,,0.0,0,1,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1529144.0,4,1,,,0.0,0,0,0,,,,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1529161.0,4,0,,,0.0,0,0,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,0.0,,,,,,
1529168.0,5,0,,,,0,1,0,0.0,,0.0,1,,,,,,,,,,,,,1.0,,,,,,
1529170.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,61.5384615384615,,,,8.0,,,,1.0,1.0,,,,,,
1529179.0,4,1,,,0.0,0,0,1,1.0,,1.0,0,,,,75.0,,,,9.0,,,,1.0,1.0,,,,,,
1529184.0,4,1,,,0.0,0,0,1,0.0,,0.0,0,,,,76.9230769230769,,,,10.0,,,,1.0,,,,,,,
1529187.0,4,0,,,0.0,0,0,0,,,,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1529188.0,4,0,,,0.0,0,1,0,0.0,,0.0,0,,,,100.0,,,,11.0,,,,1.0,1.0,,,,,,
1529190.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1529193.0,3,0,,,,1,0,0,,,,1,,,100.0,,,,6.0,,,,1.0,,,,,,,3.0,
1529202.0,4,0,,,0.0,0,0,1,,,,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1529205.0,4,1,,,0.0,0,0,1,,,,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1529206.0,4,1,,,0.0,0,0,1,1.0,,1.0,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1529210.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1529213.0,4,1,,,0.0,1,0,0,,,,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1529222.0,4,1,,,0.0,0,1,0,1.0,,0.0,0,,,,100.0,,,,11.0,,,,1.0,0.0,,,,,,
1529224.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1529255.0,4,1,,,0.0,0,1,0,0.0,,0.0,0,,,,100.0,,,,11.0,,,,1.0,1.0,,,,,,
1529267.0,4,0,,,0.0,0,1,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1529269.0,4,1,,,0.0,1,0,0,0.0,,0.0,0,,,,100.0,,,,6.0,,,,1.0,,,,,,,
1529270.0,4,1,,,0.0,1,1,1,1.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1529285.0,3,0,,,,1,0,0,0.0,,0.0,1,,,100.0,,,,6.0,,,,1.0,,,,,,,2.0,0.0
1529287.0,4,1,,,0.0,0,1,1,1.0,,0.0,0,,,,75.0,,,,9.0,,,,1.0,1.0,,,,,,
1529290.0,4,0,,,0.0,1,0,1,,,,0,,,,100.0,,,,12.0,,,,1.0,,,,,,,
1529295.0,4,1,,,0.0,1,0,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1529319.0,4,1,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,13.0,,,,1.0,1.0,,,,,,
1529322.0,5,0,,,,1,1,1,0.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1529328.0,4,1,,,0.0,0,0,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1529329.0,4,0,,,0.0,0,0,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1529343.0,5,1,,,,0,1,1,0.0,,0.0,0,,,,,,,,,,,,,0.0,,,,,,
